Wall time,Step,Value
1718909542.49142,113,0.35127154657190607
1718909542.9491343,114,-0.2446185534803207
1718909546.389283,117,0.4032458248788816
1718909574.2224016,152,0.5384676919783286
1718909624.480635,217,-0.362781184948197
1718909626.7660065,217,-0.23146919553377654
1718909628.9781291,222,0.018264261746829685
1718909636.8350072,232,0.630992062756318
1718909652.9428258,252,0.4198348387963454
1718909679.6395626,283,0.4577731766794192
1718909681.2852957,285,0.20369665401695133
1718909703.192498,314,0.3753383530399709
1718909705.0816529,314,-0.33377547709358724
1718909703.3813896,315,-0.25913443605565545
1718909712.7761326,327,0.33754287260588955
1718909726.6372454,341,4.888348281775756e-05
1718909727.2759202,343,-0.11581342246335424
1718909727.4131262,344,-0.1834423043813735
1718909733.7358851,354,-0.315548661117496
1718909736.4237719,356,0.30293228101336933
1718909749.538371,371,0.38062807519735076
1718909750.445226,373,-0.09472514615872286
1718909749.6030078,374,-0.5511682575822513
1718909784.4247162,415,0.5271276223867752
1718909783.0916846,416,-0.14884057121920097
1718909797.1787884,433,0.42557576066863323
1718909797.1298082,434,-0.29757077192545245
1718909808.3104808,448,0.3903718700454891
1718909811.611445,450,0.27556823374934425
1718909819.1732433,462,0.2488823911072605
1718909821.5773938,463,-0.37145799294092713
1718909821.3422322,464,0.03762495387024589
1718909827.250946,471,0.439884806320211
1718909882.695235,541,-0.05725001763278059
1718909934.5141149,605,0.8681923221320298
1718909984.7558498,669,0.3995073969337404
1718910037.673945,733,0.5993982888133838
1718910087.2976055,797,0.3688863043304431
1718910238.1435394,989,0.37788028659244177
1718910290.9215798,1053,0.5444772923767904
1718910385.3765326,1181,0.3490775928134998
1718910490.197699,1309,0.07620486924346703
1718910541.7393303,1373,0.6674265670092303
1718910592.1590946,1437,-0.11834002197469451
1718910644.669545,1501,0.3158735205081783
1718910696.7567232,1565,0.5274170821236772
1718910792.9917781,1693,-0.03283639715018333
1718910842.2317538,1757,-0.16068323121252553
1718910893.839122,1821,0.3472652047571796
1718910940.8017333,1885,0.2858879193992768
1718911043.230783,2013,0.7626362655706136
1718911147.615494,2141,0.3918418302889113
1718911196.487331,2205,0.15171535999560182
1718911298.0106413,2333,0.2259334557931041
1718911448.1738973,2525,0.0816864304233137
1718911494.775773,2589,-0.46952080976252886
1718911546.0156226,2653,0.7054898130158209
1718911589.996988,2717,0.2697030205900415
1718911641.2088275,2781,0.7068702864688787
1718911692.2697933,2845,0.36840645446426556
1718911796.6327918,2973,-0.2819100447643256
1718911952.1536212,3165,0.049577155855402344
1718912204.097687,3485,0.3745105257117065
1718912357.217101,3677,0.1934765353242449
1718912459.700377,3805,0.25813523027994534
1718912500.6030376,3869,-0.6998207307106099
1718912552.4342515,3933,0.2405481737556756
1718912901.3746526,4381,-0.008830064574538221
1718913049.345338,4573,0.40536361103826524
1718913146.0097375,4701,-0.13790363920544002
1718913197.8087573,4765,0.5338129390058581
1718913245.7687724,4829,0.5857611405267262
1718913449.583558,5085,-0.2154854330434811
1718913502.9336016,5149,0.2602490936235127
1718913554.2104423,5213,0.8420435506631567
1718913711.0521767,5405,0.9201670780451559
1718913762.9331856,5469,0.5475405772651449
1718913917.0492988,5661,0.24792559400017067
1718914114.9250553,5917,0.8212516726061985
1718914211.1334832,6045,-0.3876282428483527
1718914311.9177172,6173,-0.0018364418583135533
1718914361.3958209,6237,-0.2795321524083124
1718914412.41142,6301,0.07542496872150273
1718914463.3669715,6365,0.7135260361834426
1718914513.5681424,6429,0.5015845525288505
1718914563.9542177,6493,-0.3429543297416181
1718914665.2851093,6621,0.12560068328356344
1718914768.1741207,6749,0.02490948289246908
1718914924.8151295,6941,0.746760725181776
1718914977.2964916,7005,0.5828324044429849
1718915020.9120555,7069,0.21656531480388763
1718915116.248775,7197,0.16166639318334874
1718915167.4870515,7261,0.1419838293761977
1718915219.6219957,7325,0.27242452023755503
1718915315.1223567,7453,0.41747498076216394
1718915365.9242573,7517,0.4195814034826705
1718915468.5820134,7645,0.39502846715316353
1718915520.39277,7709,0.05087189865754316
1718915624.3978252,7837,0.7546498341227359
1718915672.8476279,7901,-0.0027235039700770902
1718915727.387127,7965,0.3093026075889225
1718915825.878013,8093,0.18311912460283986
1718916034.6620564,8349,0.5717836399222982
1718916085.3719227,8413,0.9373832322387654
1718916138.3472745,8477,-0.11996494411715736
1718916190.7384021,8541,0.05170580842923855
1718916292.01322,8669,0.6072815370230138
1718916341.5227315,8733,0.18148030204784804
1718916443.198707,8861,0.5455392740349836
1718916539.6588619,8989,0.3377627356495878
1718916589.4033523,9053,0.19283211040152803
1718916641.340324,9117,0.11745526471767409
1718916691.3053985,9181,0.14930064414340205
1718916791.5015545,9309,-0.1547157254650735
1718916842.5683641,9373,0.47135475291628903
1718917198.8123796,9821,0.128924549693607
1718917405.6855721,10077,-0.06489456174767111
1718917609.833124,10333,0.793523195321896
1718917655.5534322,10397,-0.2391324122645923
1718917706.3424098,10461,-0.05594337844639102
1718917905.2251213,10717,0.3912037440449845
1718917955.122653,10781,0.2108083624421455
1718918002.9865966,10845,0.23144918483531307
1718918054.9693046,10909,0.1049178921553815
1718918207.3489885,11101,0.6590966453573714
1718918256.3287933,11165,0.05166050581284076
1718918353.98006,11293,0.6863356749225318
1718918403.1176157,11357,0.2935591308849086
1718918454.0682385,11421,0.7783787566752884
1718918554.655578,11549,0.9391020363893481
1718918606.6281598,11613,0.12107907171786092
1718918659.73691,11677,0.01918476302091099
1718918752.2861855,11805,0.37744822707358694
1718918801.6789012,11869,0.17383326693628376
1718918852.0759661,11933,0.7997900310310755
1718918900.622514,11997,0.015517680481649254
1718918952.0656803,12061,0.751473188637843
1718919004.683882,12125,0.6502550258671098
1718919157.725169,12317,0.2081582169220465
1718919201.7458696,12381,-0.24353909008119973
1718919300.3657951,12509,0.32621093116922795
1718919503.1241076,12765,0.6258904702447343
1718919556.5514312,12829,0.025639169019380903
1718919658.7609487,12957,0.27057524034537883
1718919758.9435318,13085,0.025874890417817653
1718919810.6566613,13149,0.05017916144711132
