Wall time,Step,Value
1718916067.702466,113,0.34645676585276386
1718916067.0236557,114,-0.19193470396533327
1718916068.6431713,117,0.4682336728129871
1718916099.225933,152,0.3574457101795423
1718916150.620699,217,-0.5476251296363555
1718916151.1181948,217,-0.35328464769842627
1718916153.6935,222,0.10095994232821506
1718916163.3156047,232,0.5787908008062904
1718916180.1415744,252,0.50188278973669
1718916204.5959682,283,0.4997788182488031
1718916204.0745997,285,0.317298858877494
1718916229.7537694,314,0.2865036739088903
1718916229.7631693,314,-0.3517156363574476
1718916229.5908158,315,-0.31053453119495295
1718916238.510384,327,0.25343201186284103
1718916251.667544,341,0.040253622632423436
1718916249.8370392,343,0.0054683228740646656
1718916251.4858434,344,-0.12727394712909612
1718916260.1492138,354,-0.32655664695306963
1718916261.4630258,356,0.35756405577608563
1718916274.4172957,371,0.2527092505263493
1718916275.650861,373,0.028867749856412134
1718916275.6997983,374,-0.5878584176698903
1718916307.8911695,415,0.3747878097858667
1718916309.7357125,416,-0.02357029542963561
1718916321.8502731,433,0.43362395791252195
1718916324.5417993,434,-0.3347327537890772
1718916334.0068355,448,0.4441862542616185
1718916335.348204,450,0.3487922359164616
1718916344.431506,462,0.31276000190139197
1718916346.1642542,463,-0.36480521638604246
1718916345.204273,464,0.38842958737973043
1718916352.9804368,471,0.462290040923227
1718916409.3087685,541,0.29959994282150204
1718916458.41314,605,-0.012104906847383579
1718916510.5099244,669,0.5936268364003823
1718916559.9103882,733,0.34249688788835964
1718916613.337161,797,0.494019923570272
1718916762.6843212,989,0.027937329244308584
1718916816.3177116,1053,0.8039970084157573
1718916912.0948818,1181,-0.2103105418048813
1718917015.352293,1309,0.46391232183230324
1718917064.544039,1373,0.38475259563690223
1718917116.3118782,1437,-0.26254543965794586
1718917168.4374917,1501,0.708761173548706
1718917218.901887,1565,0.17430870986362157
1718917316.5841377,1693,-0.13887590242812414
1718917367.1216161,1757,0.640128644845962
1718917416.5838985,1821,0.17253934638802648
1718917465.1041822,1885,-0.23863438675598925
1718917569.5944605,2013,0.4821263482178628
