Wall time,Step,Value
1718931395.8833804,113,0.47413679992424973
1718931397.5210428,114,-0.1418959450164962
1718931398.0505826,117,0.3786568802119017
1718931427.5319996,152,0.4501604493166056
1718931480.192157,217,-0.40271574201537863
1718931478.201345,217,-0.33613913256457295
1718931482.7335453,222,0.12302626096809746
1718931491.5350087,232,0.5283783252988902
1718931505.6157205,252,0.5324567883594753
1718931532.7209737,283,0.45067858535798244
1718931533.673459,285,0.2804507324905008
1718931557.8902838,314,0.3464011773283868
1718931556.9810555,314,-0.26827217256825053
1718931556.1829462,315,-0.3862974695515522
1718931565.9653997,327,0.33979787230981895
1718931579.14098,341,-0.07618682416947622
1718931580.8413134,343,-0.128176434839939
1718931580.5498784,344,-0.16930143519203822
1718931588.2723486,354,-0.2030726381749165
1718931589.451029,356,0.23783582722638172
1718931600.962468,371,0.35355328620202553
1718931603.3939657,373,-0.10527859425222971
1718931602.125592,374,-0.5765747327523565
1718931635.7890725,415,0.4376265792969024
1718931636.6291955,416,-0.14150997076786687
1718931650.288693,433,0.5615682868369808
1718931650.923983,434,-0.35661023670377434
1718931663.7328126,448,0.48829898403344285
1718931665.024119,450,0.2884349031897634
1718931674.5272598,462,0.20113564939233838
1718931674.875674,463,-0.3353778389762785
1718931673.7004182,464,0.2149204201267647
1718931679.7886002,471,0.14452142584506156
1718931737.2726972,541,0.053120976165416334
1718931787.4982107,605,0.1393131366047513
1718931838.2042632,669,0.9222020448022246
1718931889.5417702,733,0.4933447152422412
1718931941.4634292,797,0.5584401415222462
1718932092.7218938,989,0.13035515321699753
1718932143.471961,1053,0.20886001004543964
1718932239.2658215,1181,-0.1274302823101774
1718932341.3758788,1309,0.4657805920817125
1718932394.4840684,1373,0.2413627905553195
1718932446.2998776,1437,0.6163217627817292
1718932497.9978545,1501,0.14051979781754886
1718932549.7587092,1565,-0.00367224718341147
1718932644.7177951,1693,-0.008974712629754411
1718932695.1662154,1757,0.3373307986273688
1718932746.2452567,1821,0.05744164134626284
1718932795.798214,1885,-0.27071948661272893
1718932897.093769,2013,0.4194512980892626
1718932999.9656835,2141,0.42342073321423
1718933050.2915354,2205,0.7603167932280768
1718933149.6320443,2333,0.6218327866838989
1718933301.8388877,2525,0.15151936491352946
1718933347.9129744,2589,-0.1981076096292167
1718933399.6869361,2653,0.09183679634827846
1718933443.3347523,2717,0.258035294397003
1718933494.7824898,2781,0.516953665844679
1718933545.8964648,2845,0.5382641339604419
1718933649.784065,2973,0.6205354954998636
1718933806.5333898,3165,0.16523975027842885
1718934058.372689,3485,0.01731048046268646
1718934211.3613622,3677,0.27598390002178474
1718934314.6410632,3805,-0.017159536746773563
1718934353.8294454,3869,-0.5891156062455369
1718934404.9906945,3933,0.39438185405090254
1718934753.3633075,4381,0.4218094705637834
1718934903.1489003,4573,0.15963726362135233
1718935000.3407218,4701,-0.5531580702382125
1718935050.4242353,4765,0.5754960096758137
1718935100.6903462,4829,-0.04749838720327115
1718935304.5652514,5085,0.2401079386389403
1718935354.8315513,5149,-0.031105942105566886
1718935407.871084,5213,0.860876372061643
1718935564.2657382,5405,0.650376944077931
1718935615.6929243,5469,0.6633067475165888
1718935771.7619226,5661,-0.21532875336224588
1718935966.6798997,5917,0.8663332859886541
1718936063.209978,6045,0.060674095023249164
1718936166.21089,6173,0.539775924889204
1718936214.6444058,6237,0.47732412910438493
1718936265.6805253,6301,0.06184521307148927
1718936316.9884167,6365,-0.19072132876323777
1718936369.3318245,6429,0.05735846551657675
1718936416.4758906,6493,-0.18465445789264934
