Wall time,Step,Value,Smoothed Value
1719561829.7250686,113,0.6084976466393612,0.522639720610568
1719561831.0456033,114,-0.150896919781959,0.1443659709824045
1719561834.5072339,117,0.5077287498203399,0.2445047688229669
1719561862.2940068,152,0.5668465272685744,0.3311719249830441
1719561915.181846,217,-0.3387649817411325,0.1799323322536885
1719561916.5477507,217,-0.3759089891621734,0.0817697774155512
1719561919.2017457,222,-0.08143920977415207,0.0664874636784696
1719561926.8758802,232,0.3452670287175369,0.1143456678859209
1719561944.2671864,252,0.33609213474191146,0.1510984344767191
1719561969.6477027,283,0.4894633578593903,0.1858399249446782
1719561969.3081543,285,0.3587826409101781,0.2001946309086474
1719561994.2626176,314,0.20615768870675075,0.2006490358945575
1719561991.6104147,314,-0.19642131773814756,0.1688445540203846
1719561993.0831048,315,-0.35353697515631666,0.1366356345913035
1719562005.9779131,327,0.3582095435211078,0.1563008076220108
1719562013.7414331,341,-0.039117170797517406,0.1386202129944302
1719562017.2183547,343,0.0002240899720088868,0.1248699712288154
1719562013.133268,344,-0.27613683658881216,0.1065413225927158
1719562020.1024537,354,-0.2045096896067668,0.0887699522013414
1719562026.950452,356,0.3407716965258636,0.0992994568442284
1719562037.7618945,371,0.2863633896933382,0.1143750269881662
1719562042.5569003,373,-0.14819367617339102,0.1016460545156297
1719562042.8393078,374,-0.584291914516245,0.0713638094994969
1719562070.022075,415,0.3664705238369216,0.0845540197418252
1719562070.1816108,416,0.15856374309878676,0.0836121922809921
1719562087.4816058,433,0.5590420543280001,0.1069185656886374
1719562084.06445,434,-0.5338811862250398,0.0833357062414312
1719562097.8687344,448,0.48807625871660953,0.099629966192451
1719562099.7449503,450,0.4298716803441155,0.1135588455137019
1719562110.8269506,462,0.3282618179976674,0.1188452104768341
1719562108.0161645,463,0.2532908422019493,0.1255731633748477
1719562113.6479497,464,0.09317022955156229,0.1136428725961927
1719562117.292582,471,0.25703092150928475,0.1193189322494706
1719562173.6209774,541,0.014855691821057171,0.131649983472133
1719562223.3156323,605,-0.9450853188583139,0.1118718977173681
1719562277.0349128,669,0.22018763459630808,0.1011660816490417
1719562328.5048172,733,-0.394554350746498,0.0908430773893381
1719562377.5560014,797,0.5450504612831515,0.1007113405844678
1719562528.809441,989,0.5887897251675838,0.1032319394485518
1719562581.313577,1053,0.6499251205752259,0.113497097236635
1719562675.3746197,1181,0.3795831685933556,0.1198086134721535
1719562778.3528802,1309,-0.3056009088042975,0.1184889018630346
1719562830.664363,1373,0.1439307735778541,0.1059284609744584
1719562881.0457578,1437,0.017280979092503257,0.0945565009031043
1719562933.2307436,1501,0.37475883697466283,0.1066493826346488
1719562986.5265164,1565,-0.67602930437952,0.0947480885799349
1719563081.6638594,1693,-0.4622504562333894,0.0866948712524219
1719563134.686741,1757,-0.09651998752337154,0.0723503251684504
1719563179.0678926,1821,-0.6045888326153797,0.060006035357049
1719563230.280054,1885,0.5440206507070107,0.0684594306041366
1719563335.6198049,2013,0.88174111772179,0.0773738347960154
