Wall time,Step,Value,Smoothed Value
1719163944.6057994,63,0.5251623397453561,0.5014339918141665
1719163958.6464143,94,0.6408350953808761,0.5945334841098391
1719164002.7506304,203,0.4081013372204042,0.5628645695389985
1719164004.17072,205,0.3150197472365639,0.5059164686634756
1719164022.6188312,255,0.3617923690121051,0.4688783847873909
1719164023.6706247,256,-0.4628565644514715,0.3060955299228953
1719164028.8923023,271,0.3349114151425694,0.3064545294309816
1719164031.910212,280,0.39512564458894595,0.3104793457178817
1719164034.6749403,288,0.12979320267689062,0.2797202552083891
1719164039.3207562,296,0.3230704834974717,0.2740549751073498
1719164040.3917546,297,-0.34930338514718456,0.2199016262947591
1719164059.5392108,345,0.4581202858543564,0.2349111143530014
1719164070.4031167,373,0.4841962527083986,0.2485948207097143
1719164071.0994735,374,-0.903903022911585,0.1661984734332407
1719164071.1740465,378,0.0977349193930809,0.1564015973417768
1719164072.2712762,379,-0.3042174225482715,0.1298354177115541
1719164074.063356,380,-0.48614574660433263,0.0944675204274725
1719164107.5965178,460,0.5856778667394453,0.1206414812024786
1719164158.2291732,588,0.6522189895587961,0.1537305364251975
1719164163.1266723,601,0.37592547875608795,0.1680440018307168
1719164178.0208833,633,0.5007312129624465,0.1828778245617486
1719164175.4837008,634,-0.306157009357129,0.1558015659521698
1719164190.276255,669,0.48259054080551556,0.1740884943625499
1719164227.4551938,756,0.6920353128440858,0.1947086290213805
1719164228.161761,757,-0.5591835190006805,0.164747516474485
1719164273.5193384,868,0.6338275082385458,0.1866184737336786
1719164274.961774,873,0.07301696916171896,0.181835604586585
1719164286.170818,903,0.7313761292813982,0.200208614928672
1719164287.9455695,904,-0.05123232277975129,0.1874045644642165
1719164302.842064,943,0.2629386122704136,0.1940383654297072
1719164307.1240897,953,-0.14889558754769122,0.1845709120557197
1719164308.5747256,954,-0.24278990492208363,0.170619438134184
1719164307.7740982,955,-0.6913538016318732,0.1473915123802564
1719164313.063991,972,-0.20574712276507923,0.1510180893107803
1719164325.3519657,1000,0.38893610222342545,0.1562438194791758
1719164375.5749102,1128,0.274058720933094,0.1646421429173117
1719164424.924676,1256,-0.37689523109390777,0.1619579889763979
1719164477.699761,1384,0.006288471295722742,0.1669449153363048
1719164530.840206,1512,0.3404470029138098,0.1768810927404311
1719164571.6435535,1640,-0.455798516737125,0.1660235412548812
1719164622.588974,1768,0.5318604862929313,0.1717067216581529
1719164675.2069032,1896,-0.13180701552210594,0.1694555380393007
1719164726.3515747,2024,0.19103921547980263,0.1783091514081442
