Wall time,Step,Value,Smoothed Value
1719190722.753079,63,0.4382578847185916,0.5014339918141665
1719190737.9336615,94,0.6565203269894538,0.5945334841098391
1719190781.747666,203,0.5711144436718727,0.5628645695389985
1719190783.3036437,205,0.30182480980046034,0.5059164686634756
1719190802.428821,255,0.3324187606225031,0.4688783847873909
1719190802.0916963,256,-0.4657196895592274,0.3060955299228953
1719190807.5379324,271,0.36179858121009834,0.3064545294309816
1719190811.8187551,280,0.3280324675573346,0.3104793457178817
1719190815.9132774,288,-0.049835394387814785,0.2797202552083891
1719190818.5601852,296,0.22277885312074427,0.2740549751073498
1719190818.2293687,297,-0.24564835534611226,0.2199016262947591
1719190839.3590665,345,0.35455985799096934,0.2349111143530014
1719190850.8185635,373,0.4792083915118539,0.2485948207097143
1719190850.7661116,374,-0.8145890714081334,0.1661984734332407
1719190849.6132221,378,-0.016857943219053262,0.1564015973417768
1719190852.4969573,379,-0.216356387523374,0.1298354177115541
1719190852.8750565,380,-0.48237361268103096,0.0944675204274725
1719190887.0084586,460,0.5923535801586157,0.1206414812024786
1719190936.1358917,588,0.7002324957679315,0.1537305364251975
1719190942.0820668,601,0.3803514549259295,0.1680440018307168
1719190955.8931298,633,0.5250321526201815,0.1828778245617486
1719190957.2718956,634,-0.4494721726287042,0.1558015659521698
1719190969.5126116,669,0.5005053643137714,0.1740884943625499
1719191008.2891092,756,0.597298942423228,0.1947086290213805
1719191005.9885786,757,-0.39444664344346947,0.164747516474485
1719191051.7615407,868,0.640670334268708,0.1866184737336786
1719191055.3542812,873,0.15052708894493547,0.181835604586585
1719191065.8334606,903,0.7158874935756853,0.200208614928672
1719191067.6186628,904,-0.22007389775790337,0.1874045644642165
1719191083.3655002,943,0.28214464312624976,0.1940383654297072
1719191085.1188102,953,-0.30563571922004246,0.1845709120557197
1719191088.3464262,954,-0.04773102496198689,0.170619438134184
1719191087.0170493,955,-0.022262058951301344,0.1473915123802564
1719191092.696517,972,0.6281024900831786,0.1510180893107803
1719191103.9887414,1000,0.039544160250088334,0.1562438194791758
1719191155.975926,1128,0.18679174670039167,0.1646421429173117
1719191204.0473292,1256,-0.14932633610208168,0.1619579889763979
1719191256.0639422,1384,0.05512688974541946,0.1669449153363048
1719191310.4151344,1512,0.1372430877597689,0.1768810927404311
1719191351.6968522,1640,-0.4510318429703851,0.1660235412548812
1719191404.6042182,1768,0.4101278678150614,0.1717067216581529
1719191454.336873,1896,0.21519546858199423,0.1694555380393007
1719191505.678168,2024,0.33580593481808685,0.1783091514081442
1719191555.014813,2152,-0.2143828127037919,0.1786513132070769
1719191607.0485122,2280,-0.12352389000391312,0.1824765279416345
1719191657.1539683,2408,-0.0721806179950718,0.1849671572147787
1719191707.6925337,2536,-0.3959848799407952,0.1805298995929526
1719191757.140871,2664,-0.03814825104581099,0.1844639874760887
1719191809.95905,2792,0.036259324809648996,0.1926049531020479
