Wall time,Step,Value,Smoothed Value
1718989275.5816653,63,0.4854719845116173,0.5014339918141665
1718989287.6691113,94,0.5894519997914193,0.5945334841098391
1718989333.6727977,203,0.491561355989114,0.5628645695389985
1718989332.194103,205,0.3098255378906213,0.5059164686634756
1718989353.2766316,255,0.3688689955696386,0.4688783847873909
1718989354.7236023,256,-0.4620955692873514,0.3060955299228953
1718989357.344285,271,0.29387570373911676,0.3064545294309816
1718989363.2696576,280,0.3937385885744863,0.3104793457178817
1718989366.2396739,288,0.06119428431995794,0.2797202552083891
1718989369.764913,296,0.26530890843897614,0.2740549751073498
1718989368.7115247,297,-0.26439758812960634,0.2199016262947591
1718989389.7321737,345,0.3806018570302666,0.2349111143530014
1718989398.7028947,373,0.4811696688295003,0.2485948207097143
1718989401.1270676,374,-0.8808087196452875,0.1661984734332407
1718989402.5438535,378,-0.05160188699747864,0.1564015973417768
1718989404.803693,379,-0.2339005344919927,0.1298354177115541
1718989403.3392675,380,-0.3393718799063343,0.0944675204274725
1718989436.805737,460,0.5150134597520092,0.1206414812024786
1718989487.803103,588,0.7155762195246929,0.1537305364251975
1718989492.9243171,601,0.3944557125372278,0.1680440018307168
1718989507.6015098,633,0.4688098964855427,0.1828778245617486
1718989506.802234,634,-0.33451296957075805,0.1558015659521698
1718989520.3071268,669,0.496103763345653,0.1740884943625499
1718989557.3266332,756,0.7024663931516,0.1947086290213805
1718989557.4765456,757,-0.5188239288604692,0.164747516474485
1718989604.1461878,868,0.6299167959197185,0.1866184737336786
1718989604.3696735,873,0.12271050244192883,0.181835604586585
1718989615.3528938,903,0.6084027398816223,0.200208614928672
1718989617.6592624,904,-0.09173018474121875,0.1874045644642165
1718989633.5147684,943,0.27541614971275197,0.1940383654297072
1718989635.9731085,953,0.1933285289699822,0.1845709120557197
1718989638.3310318,954,-0.07811083756331583,0.170619438134184
1718989639.3054578,955,-0.6039277433495434,0.1473915123802564
1718989642.494481,972,-0.054848017758356904,0.1510180893107803
1718989657.3242898,1000,0.5914377350526769,0.1562438194791758
1718989705.4171836,1128,0.4960076569273988,0.1646421429173117
1718989755.309332,1256,0.5238157451963987,0.1619579889763979
1718989807.370017,1384,0.48678093686713275,0.1669449153363048
1718989859.489972,1512,0.6392473536124905,0.1768810927404311
1718989904.0832663,1640,-0.3722892481963831,0.1660235412548812
1718989955.4503794,1768,-0.09019575957510628,0.1717067216581529
1718990004.049045,1896,-0.390360778710824,0.1694555380393007
1718990056.5552416,2024,0.5604924874987502,0.1783091514081442
1718990106.3435667,2152,-0.23746519597898708,0.1786513132070769
1718990156.618391,2280,0.5915866367826472,0.1824765279416345
1718990209.3129737,2408,-0.10534309942465325,0.1849671572147787
1718990258.133575,2536,-0.3494950703006804,0.1805298995929526
1718990307.3775613,2664,0.7913384746003369,0.1844639874760887
1718990361.4884496,2792,0.6421345889520655,0.1926049531020479
1718990411.1547048,2920,0.06632025840551159,0.188550546199045
1718990462.9185846,3048,0.6650965685936288,0.1918266205380305
1718990507.6494517,3176,0.3032294976210853,0.1863337187302924
1718990555.0612977,3304,0.5006151378832324,0.1851101580811901
1718990608.1751115,3432,0.801212968746569,0.1919729173895163
1718990660.7823617,3560,0.5607951096827029,0.1992773213686136
1718990710.285858,3688,0.14559349996721105,0.204637572237711
1718990755.565872,3816,-0.3796461439129692,0.1999499046751129
1718990806.9843028,3944,0.056986765613457724,0.2008230176817682
1718990850.8180196,4072,0.1280614705513361,0.1921826278974613
1718990901.3396194,4200,0.5211265971277839,0.1958026938273111
1718990953.6961217,4328,0.7227656310391826,0.2009596096441179
1718991004.609855,4456,-0.02596558570642571,0.2050099374182598
1718991052.7622068,4584,0.2762721807031635,0.1997141620716409
1718991100.4111028,4712,-0.45718104706873125,0.1932417983302331
1718991147.8942003,4840,0.35064989355861,0.1987783862707484
1718991203.0551798,4968,0.0006864832789179598,0.2005456691205815
1718991253.0497048,5096,-0.3803232262495032,0.1981472962426611
1718991303.698859,5224,0.43154135040828,0.1998688669789081
1718991355.9788156,5352,-0.34718292475920964,0.1981083655413573
1718991409.053201,5480,-0.10716446665346091,0.2013572020097165
1718991457.9773684,5608,0.5416136645347625,0.2036166159789405
1718991510.8682485,5736,0.5356660749544049,0.2051327202535895
1718991565.282373,5864,0.17844829336564405,0.2110633738020339
1718991612.2504432,5992,0.3249188671602079,0.2082743340264921
1718991665.628792,6120,0.8118850447911921,0.2107889521783828
1718991718.8128662,6248,0.398685499874075,0.214337308024472
1718991764.5876083,6376,-0.5670829942379442,0.2075339810084258
1718991816.706776,6504,0.14312468272115553,0.211230802159623
1718991868.2439337,6632,-0.03878792555941574,0.2142336193125716
1718991923.3127017,6760,0.498980836456439,0.2200431494051619
1718991971.657373,6888,0.30126276193656487,0.2243039714429951
1718992019.1477885,7016,0.003581391457618044,0.2212626753297202
1718992066.426638,7144,0.1575147761677882,0.2168263994259278
1718992111.772619,7272,-0.1495694443050785,0.2127383942450999
1718992157.8872442,7400,-0.3595351005333478,0.205483089984076
1718992206.173244,7528,0.11561399024319985,0.2078096318663611
1718992258.7612312,7656,0.031104250982838533,0.2094382262284709
1718992313.4681833,7784,0.33937502080175497,0.2126024137076941
1718992364.833374,7912,0.20260377822665498,0.2142780300431943
1718992410.9545546,8040,-0.18547276823218828,0.2115906783575741
1718992462.97022,8168,0.2679764127891966,0.2137983551033497
1718992515.9800532,8296,0.2899629309214956,0.2148672168826242
1718992566.8865542,8424,0.5874032850136313,0.2188225905170933
1718992619.0047233,8552,0.35632304133701775,0.2233247156836716
1718992672.7825246,8680,0.39549504604541097,0.227425295234897
1718992716.18616,8808,-0.5525030235381294,0.2226692732669244
1718992769.5963688,8936,0.6289351576688711,0.2238061523061687
1718992817.9109356,9064,-0.011816450674024204,0.222159411360956
1718992866.3416421,9192,-0.23955847422929671,0.2202295191126919
1718992917.5058696,9320,-0.1335934683169624,0.2203177124259213
1718992972.2938197,9448,-0.009376928740951862,0.2215590148873641
1718993020.738379,9576,-0.22357416376935157,0.2216947305549852
1718993072.6264703,9704,0.6740961421510696,0.2242017927457164
1718993122.0740416,9832,0.7846116361670166,0.2271380347026154
1718993175.193328,9960,0.14389387021028655,0.2278751461917443
1718993230.5501745,10088,0.5295766654575229,0.2320211726930049
1718993281.1659284,10216,0.03287182146926404,0.2353795882496229
1718993330.8787763,10344,-0.11802597264183312,0.2339261489945874
1718993381.9755263,10472,0.8985500970136346,0.2378073531865193
1718993434.098419,10600,0.6386179777626997,0.2411393908720316
1718993488.6120837,10728,0.5061366876353401,0.2412153864297331
1718993537.5448837,10856,0.5867321365994069,0.2445120945088343
1718993593.9867206,10984,0.08453537834894487,0.2484498830030458
1718993646.2862024,11112,0.3457213489286455,0.2487349186289918
1718993696.5261252,11240,0.27954882348025367,0.2528360952994871
1718993741.4695168,11368,-0.41978621392043214,0.2458679086984104
1718993791.7470434,11496,0.38256959461804396,0.2469821672390154
1718993845.9287639,11624,-0.029024894656191402,0.2477327529455544
1718993894.6307778,11752,-0.1930312356597268,0.2451313697510621
1718993943.4248896,11880,0.48142032909364263,0.2453646195756226
1718993996.2324998,12008,0.5261089606574629,0.2474114788029944
1718994049.6784813,12136,0.33674808520182486,0.2504304084861498
1718994098.7411883,12264,-0.015926898050579397,0.251824273741713
1718994153.1173654,12392,0.5516638779000107,0.2501546308237491
1718994202.724202,12520,0.4324049965721457,0.2512706290414755
1718994255.5377305,12648,0.5766415167310783,0.2543328142316787
1718994308.0640247,12776,0.06238929708031915,0.255896283881491
1718994358.348063,12904,0.45038504315197025,0.25891606161217
1718994408.3640087,13032,0.5686448232275922,0.2570227419738344
1718994459.9553456,13160,0.5783830303542574,0.2586444472655471
1718994508.664661,13288,0.5877145993608714,0.2594685277946263
1718994559.3244615,13416,0.5641284583179909,0.2599022471570081
1718994612.2728484,13544,0.8966779085891092,0.2632462615730096
1718994661.7267566,13672,0.12429529799725714,0.2644502712836796
1718994713.6869729,13800,-0.14296029484011324,0.2651626921070447
1718994765.7774146,13928,-0.15250425403559692,0.266230328240153
1718994805.9354084,14056,-0.3247986592748474,0.259616575183096
1718994851.033514,14184,-0.40436876426255397,0.2537192304732298
1718994899.1695836,14312,-0.2121399221842672,0.2483470867076131
1718994948.7609937,14440,0.6893111402297485,0.2491561657359795
1718994993.7770038,14568,-0.13865211443821002,0.2454398100877174
1718995044.325702,14696,-0.14371064392507854,0.243783347357328
1718995093.871614,14824,0.05816721060508945,0.2439796318330741
1718995144.2981415,14952,0.290118515023823,0.2455720107068617
1718995193.5805492,15080,0.6003524348607634,0.2485219243786936
1718995250.4319582,15208,0.12773332981848995,0.2513697631992623
1718995299.041578,15336,0.7516371481760853,0.2543405538790108
1718995351.3890164,15464,0.1815268498978888,0.25619065427373
1718995400.2978835,15592,0.42077816948385616,0.2570518975329925
1718995454.977019,15720,0.6075779642575172,0.2571320179885873
1718995504.5217164,15848,0.1348842968940811,0.258074217057833
1718995555.349234,15976,0.6414376837178293,0.2597162713403363
1718995604.1742105,16104,0.3925659002617644,0.2570805730409604
1718995653.7661364,16232,0.00013342417772843618,0.2582425741650295
1718995706.5828874,16360,0.17513103847668487,0.2603316157636408
1718995755.3896742,16488,0.8862699552004181,0.2621579667883722
1718995810.3587258,16616,0.9511917865348587,0.2653444792010217
1718995852.5593216,16744,-0.3282564823037034,0.2590630057189196
1718995905.984654,16872,0.9248169815457217,0.2618878101551671
1718995952.4419322,17000,-0.43626261096505825,0.2587145676062487
1718996006.395405,17128,-0.12805414834486317,0.2586805814077334
1718996054.3629162,17256,0.6724376593932768,0.2601577068223336
1718996108.3172588,17384,0.5675660340294018,0.2623772312245033
1718996160.7989867,17512,0.4601925752337217,0.2633845328502423
1718996212.970392,17640,0.503414817868602,0.265485418260587
1718996259.396198,17768,-0.07912026827820984,0.2635318190407959
1718996304.8907986,17896,-0.42396133573573735,0.2593277071121142
1718996354.7654464,18024,0.6747728305826202,0.259316988503079
1718996400.5654078,18152,-0.4528971424911491,0.2555228409877957
1718996443.371863,18280,-0.5288930981060107,0.2516926124217057
1718996498.0100875,18408,0.5315666973889939,0.2524192102561365
1718996545.9889898,18536,0.20832930546655537,0.2513434056495059
1718996601.3112621,18664,0.6266139472973529,0.2533876334406275
1718996644.613392,18792,-0.4700471321773994,0.2500457662950447
1718996698.6090395,18920,-0.0027751484259154746,0.2529775959228063
1718996751.9392076,19048,0.2852919973761714,0.2547382955139285
1718996802.9890335,19176,-0.046051070120718296,0.2543351743419446
1718996854.727878,19304,0.07306437830491053,0.2557879079218167
1718996905.9612184,19432,0.5776147735344261,0.2560295294916254
1718996959.4483147,19560,0.21370115457840888,0.2576988686393934
1718997009.6721792,19688,0.09479705662496118,0.2571168880845164
1718997059.0099013,19816,0.39841049493188296,0.2582236254718625
1718997112.0926983,19944,0.9086846319830071,0.2603589060410817
1718997162.1226184,20072,-0.000700002560760582,0.259839272218363
1718997212.2429047,20200,-0.0926649756555824,0.2598514675179665
1718997257.7197475,20328,0.39152762495185867,0.2580233091689156
1718997309.708605,20456,-0.1124246515299559,0.2575024234600732
1718997360.629709,20584,0.36069982523919575,0.2590056858721881
1718997411.5892298,20712,0.7306907401854073,0.2612994521862325
1718997465.5508468,20840,0.2529299312982961,0.2623004254115627
1718997511.587905,20968,0.41696433005377687,0.2620401602422645
1718997559.7758276,21096,0.5401719470489426,0.2615531547383796
1718997612.9870327,21224,0.6972281166485566,0.2643634928324508
1718997660.0226607,21352,-0.505891078664586,0.2604289805755906
1718997710.200289,21480,0.1033737490708242,0.2624477244131882
1718997761.2302005,21608,0.9220918186678388,0.2644074889009276
1718997809.1304078,21736,-0.05953200398989422,0.2626649530176196
1718997863.2422752,21864,0.05505643546054628,0.2638127687999357
1718997909.2133656,21992,0.31846020691823873,0.2609239234202578
1718997961.436167,22120,0.7470580344894273,0.26374561192119
1718998015.6160097,22248,-0.02443069089302763,0.2650288611341336
1718998059.4213905,22376,0.027614053067923305,0.2614553245801379
1718998110.6976368,22504,0.9208318867528833,0.26380205287988
1718998162.3786197,22632,0.5709629379178656,0.2643036864663416
1718998215.6615887,22760,0.2484366095252004,0.266183121773116
1718998266.2765586,22888,0.40794997368711294,0.2656673937850745
1718998315.7639353,23016,0.6227961678453449,0.2684742509015929
1718998365.420543,23144,0.5428996810488309,0.2699129680964872
1718998417.2828875,23272,0.4172236745393014,0.2702922538265414
1718998470.166704,23400,-0.023654441091032263,0.2699201895333242
1718998521.7933967,23528,-0.10347068052854169,0.2712910888861204
1718998569.1590288,23656,0.2674979770719046,0.2707605216414163
1718998621.487402,23784,0.6467373167923245,0.2722472572183093
1718998670.6123242,23912,0.0009210411637468052,0.2725189122418432
1718998719.8061867,24040,0.042169234933051136,0.2697077510469044
1718998770.1642487,24168,0.016593352001272432,0.270126649965354
1718998823.8595788,24296,0.17770938413120485,0.2723452965300981
1718998872.6815104,24424,0.016968417797001756,0.2709339731420532
1718998916.918339,24552,-0.5050508864794194,0.265197407873759
1718998961.8747728,24680,-0.07735471621194578,0.2619588092595042
1718999014.5673635,24808,0.7213238322772983,0.2630598194879101
1718999062.1266608,24936,0.6247853665509506,0.2641579845637616
1718999108.7548404,25064,-0.4932384954940954,0.2604297977096397
1718999163.8411663,25192,0.053304761595639905,0.2592207022022581
1718999215.526502,25320,0.18525383624464642,0.2611420230914173
1718999265.1427445,25448,0.2707850088816335,0.2643337117034149
1718999318.9041853,25576,0.4102547303482018,0.2661227677020766
1718999370.0022302,25704,0.17217830596469275,0.2691947323335162
1718999423.9745333,25832,0.6637561749084013,0.2710816910626272
1718999467.8909967,25960,-0.2040352226199884,0.2659909811425799
1718999516.4167287,26088,0.3018663707035051,0.2689301824830592
1718999570.3964326,26216,0.1594725714053704,0.2713416560214891
1718999623.3308702,26344,0.005987395608576307,0.2735614309332119
1718999670.1806118,26472,0.526832898734612,0.272858659102312
1718999723.4799676,26600,0.12135790537285207,0.2718077764176642
1718999773.659417,26728,0.24537935815060097,0.2723087230109511
1718999826.9539912,26856,0.7956883394217407,0.2756698942995383
1718999878.7427542,26984,0.2981232826147696,0.2746130100830227
1718999927.88293,27112,0.6968740739777437,0.2753351735033518
1718999982.8886232,27240,0.7743050349840161,0.2766114335571625
1719000031.9720008,27368,0.17577052140850147,0.2754495687812163
1719000081.7163768,27496,0.39925435306495916,0.2762500730550797
1719000132.2355242,27624,0.8494771023737966,0.277981415765664
1719000185.746301,27752,0.30997106483137093,0.2783982165474871
1719000234.5282521,27880,-0.2977901731571484,0.27418639937749
1719000284.0623336,28008,0.8142518484536352,0.2753101838821155
1719000335.2550876,28136,0.13349710862791275,0.277058206934753
1719000389.5354404,28264,0.16617701714786048,0.2785218889328555
1719000441.285747,28392,0.6876610851875449,0.2793034676760775
1719000486.1855245,28520,0.1530811730216306,0.2761391072409095
1719000539.0062294,28648,-0.08494996485358569,0.2762285587147829
1719000589.6742935,28776,0.3548912787555265,0.278693564269716
1719000644.5583844,28904,-0.13026329163419814,0.2785248701653926
1719000696.8671317,29032,0.15688660404089205,0.2800895151713147
1719000748.1010616,29160,-0.0269579680900639,0.2810158622206172
1719000797.5452578,29288,-0.06040328784118154,0.2814119111058257
1719000852.7547615,29416,0.3316602522112153,0.2830030195722248
1719000905.5623345,29544,0.1973999550289678,0.2837296832071365
1719000953.2396924,29672,0.23334772684880212,0.2856980349252397
1719001004.5761766,29800,0.3678060433249404,0.2853060417275613
1719001056.0458593,29928,0.3277746035134701,0.2822399726159423
1719001104.7478929,30056,-0.27628994234760185,0.2808883177778821
1719001155.3522642,30184,0.22796306430944147,0.2822920767743184
1719001209.7003205,30312,0.24113178895589527,0.2837871065928881
1719001260.6678646,30440,0.4455426494289142,0.2861267324781695
1719001310.4169264,30568,0.058955678891677965,0.2847184152418169
