Wall time,Step,Value
1718840388.5619712,60,0.18503252995375616
1718840414.0415733,200,0.1494612445034332
1718840439.088361,270,0.22569110733483363
1718840482.5217936,450,0.0890805261998279
1718840482.0154676,470,-0.22422577573638636
1718840486.1684463,500,0.14542947374007162
1718840492.373632,520,0.05155673519658119
1718840503.3268542,580,-0.26926753765840894
1718840507.5721078,610,0.1490810268350375
1718840523.6811597,760,-0.3123408669827704
1718840532.4574442,790,0.1641832570952151
1718840540.7988153,840,-0.3573270447992657
1718840559.480788,930,0.4281732733526543
1718840587.5875838,1010,0.41911438015133595
1718840737.6832192,1170,0.4212871021376329
1718840784.3643777,1230,0.4396776194636466
1718840803.6722786,1250,0.5518127496284748
1718840915.9423335,1390,0.2865200057962356
1718841095.9527166,1650,0.42596790604229073
1718841309.544809,1910,0.3536286009248799
1718841493.4883707,2130,0.5360068738848353
1718841573.9793525,2230,0.047146672078896834
1718841621.8298366,2290,0.4105483297199678
1718841784.4131775,2470,0.26300797660967945
1718841805.3823676,2490,0.35766497972393974
1718841975.041477,2690,0.47993521674292783
1718842051.820071,2790,-0.15377392763268455
1718842074.1336179,2830,0.2989992727368064
1718842089.251244,2850,0.21744623604014732
1718842158.6548264,2930,0.5732443843467742
1718842286.634321,3090,0.25357181701565046
1718842419.0120785,3250,0.3304823135420656
1718842428.9016156,3270,0.020755338065320816
1718842510.3968372,3370,0.45229145370640134
1718842675.38655,3590,0.04278295934429288
1718842762.5583746,3710,0.6332513186576676
1718842836.4595587,3810,0.13735198336309173
1718842885.7210886,3870,0.11250247525684798
1718843080.2727702,4110,0.3493333112950753
1718843178.0336206,4230,0.9975512878357631
1718843262.0803926,4330,0.7180903954319189
1718843365.105658,4470,0.8566298980564273
1718843429.6168373,4550,0.7759658667288309
1718843463.5791225,4590,0.16735052656119187
1718843781.6376958,4970,0.4961719817367988
1718843871.728954,5070,0.4711348043488339
1718843886.9683278,5090,0.630067428260952
1718843953.5951962,5190,-0.13666321436346196
1718844043.1431122,5290,0.5598474246715925
1718844079.5596752,5330,0.5116387897378507
1718844210.371271,5490,0.34608439743731567
1718844230.3599977,5510,-0.0640905015158641
1718844354.7255309,5650,0.5459636650337469
1718844426.3185782,5730,0.8758978475043082
1718844582.1199257,5910,0.5241859968158531
1718844706.7451837,6070,0.9018909072322208
1718844969.577534,6390,0.9578839615989674
1718845022.085597,6470,-0.4595420124364631
1718845093.519716,6590,0.5065952756499315
1718845161.4756742,6670,0.7318664183145047
1718845190.4482846,6710,0.6987474848058104
1718845866.8905597,7550,0.9343209178842065
1718845885.6671066,7570,0.7815893174832533
1718845920.4898622,7610,0.7446223395180604
1718845999.8449907,7730,0.39981176168467325
1718846131.7558706,7910,0.6446843707185561
1718846164.892084,7950,-0.09611846620629688
1718846180.9073598,7970,0.22098257501721297
1718846232.5604336,8030,0.7019735981689519
1718846333.46903,8150,0.865621818314303
1718846469.470047,8330,0.5790671731437844
