Wall time,Step,Value
1718909067.6536477,60,0.1770637017509217
1718909091.9491274,200,0.17461392369286252
1718909117.5936365,270,0.08876775917672544
1718909160.0962975,450,0.17987791685358331
1718909162.8357604,470,-0.20523551346118293
1718909163.5677788,500,0.04333237147349994
1718909170.456148,520,0.1612620169064453
1718909181.610142,580,-0.1628450496360176
1718909186.247057,610,0.16292772407346076
1718909203.8583388,760,-0.3169419149185295
1718909211.7725966,790,0.13180790243750573
1718909219.858125,840,-0.3982517728934092
1718909240.9542696,930,0.3965866473978563
1718909268.1474013,1010,0.44814349222234884
1718909415.1293232,1170,0.48322214066546787
1718909463.9854484,1230,0.47202236211441995
1718909486.1752913,1250,0.545371763902846
1718909596.3871675,1390,0.3101288926335962
1718909775.7173798,1650,0.4351934650992052
1718909989.7057793,1910,0.2515092439509974
1718910173.7218082,2130,0.4600435069990588
1718910255.2561314,2230,-0.04321712283843407
1718910302.3758945,2290,0.42329672577232547
1718910465.1454268,2470,0.2645966796448286
1718910484.8146892,2490,0.48629803868452304
1718910654.4221528,2690,0.41511253451639973
1718910729.6317685,2790,-0.14146042445106838
1718910753.022672,2830,0.29393550157082615
1718910770.3745358,2850,0.25055996836198924
1718910838.4469347,2930,0.39119045378716244
1718910966.8808398,3090,0.37438741088841065
1718911100.4487593,3250,0.6922070556400679
1718911109.1835709,3270,-0.08251867916294758
1718911189.2540374,3370,-0.13472914905057465
1718911355.699424,3590,0.3319213689304834
1718911440.9441366,3710,0.064999490443018
1718911515.7581306,3810,-0.07620604616381443
1718911563.4212096,3870,0.21718746517021836
1718911759.1989844,4110,0.39632426133554954
1718911857.6206017,4230,0.23390048073210212
1718911940.6815696,4330,0.020358657324170748
1718912042.7272625,4470,0.7505150424673255
1718912109.2011344,4550,0.7522756359858895
1718912144.053065,4590,0.10923365652189498
1718912463.0037742,4970,-0.33529733988395194
1718912549.789707,5070,0.5825902528838083
1718912565.938003,5090,0.8885704094528575
1718912633.355287,5190,-0.33088570484913415
1718912723.7483816,5290,0.7761933859312125
1718912759.3259702,5330,0.7744874464642786
1718912889.7185113,5490,0.20128585096936846
1718912908.443644,5510,0.3745618181451744
1718913032.915999,5650,0.05608834480791547
1718913106.5082037,5730,0.2360200592022207
1718913262.6086087,5910,0.647001617910026
1718913385.8332648,6070,0.760322086690232
1718913648.6177044,6390,0.43251770274631574
1718913701.8228257,6470,-0.2084239498456023
1718913773.0251997,6590,0.5601243067133577
1718913842.3519406,6670,0.26764315320666476
1718913868.3829937,6710,0.4672922076314445
1718914543.845091,7550,0.8147580393969189
1718914565.7883513,7570,0.35141547486913305
1718914599.1534257,7610,-0.09132379185176448
1718914677.931406,7730,0.8186231731395761
1718914811.823413,7910,0.35757088919436353
1718914845.5408993,7950,0.45306413695727143
1718914860.3217616,7970,0.8142768303053258
1718914912.2649155,8030,0.5277007867537278
1718915014.6953788,8150,0.44257483270678977
1718915148.2540107,8330,0.6483045384946733
1718915198.3217623,8390,-0.08475103965811187
1718915205.3333642,8410,-0.03559838274759625
1718915364.4805682,8610,0.057622886054414124
1718915656.851751,8950,0.04623372081295729
1718915694.06317,8990,0.832422275379586
1718915931.2178664,9270,0.13865549017160983
1718916022.4187388,9370,0.32547388114267006
1718916060.4074836,9410,0.11252915298992106
1718916110.239997,9470,0.16148488942510464
1718916229.3018534,9630,0.23298036721444304
1718916329.2778583,9750,0.2217059404911994
1718916362.4905005,9790,0.3391201717056792
1718916413.1759758,9850,0.4434219920323207
1718916513.798251,9970,-0.04742357901806349
1718916597.1223407,10070,0.2734747130921158
1718916749.310285,10270,0.14610600346728364
1718916825.4740057,10390,-0.10622264209213506
1718916924.2958775,10510,0.3108324054111138
1718916996.6667788,10590,0.8461471065226893
1718917104.8699293,10710,0.4750349544414877
1718917127.7185876,10750,-0.2617027501484701
1718917139.280961,10770,-0.18470716361657652
1718917175.6592789,10810,0.8739221034934186
1718917201.9094088,10850,-0.5365352454545488
1718917222.119641,10870,0.3139387658987758
1718917313.1964855,10970,0.401738145167561
1718917327.8919706,10990,0.1589336222150961
1718917474.9887848,11170,0.6609418216193153
1718917570.8850894,11290,-0.43495634356102114
1718917610.2126436,11330,-0.0470381601740133
1718917696.3947146,11430,0.9389829216414094
1718917775.2625406,11530,0.4632420523453694
1718917794.6122932,11570,0.7493248029743724
1718918003.724488,11810,0.06743112527779904
1718918116.0915062,11950,-0.41812835689019845
1718918130.2393212,11970,-0.2943112771325753
1718918159.5036922,12010,0.22190308697933503
1718918187.582266,12050,0.3900169402531585
1718918205.6426504,12070,0.5665419453018867
1718918239.6911707,12110,0.6931518145338198
