Wall time,Step,Value
1718982299.8644378,60,0.2029991487198681
1718982325.3627295,200,0.22354127231242157
1718982351.3520179,270,0.17223443053049345
1718982394.6966178,450,0.04972554523365638
1718982393.7099674,470,-0.24448182324201134
1718982396.9681413,500,0.19878423568787582
1718982403.3411472,520,0.18690980928054232
1718982415.1654963,580,-0.2680581113174576
1718982419.689338,610,0.1692786668473085
1718982435.4726553,760,-0.393708698104004
1718982444.035711,790,0.2510724451059677
1718982452.763929,840,-0.36933930234561085
1718982473.0402884,930,0.42183031021328976
1718982500.6164634,1010,0.39516343482841076
1718982649.461803,1170,0.3540835234363362
1718982696.4595704,1230,0.4394675436319221
1718982717.3325129,1250,0.45163010982913165
1718982828.2680318,1390,0.3157574580957061
1718983008.3193784,1650,0.3499459595331892
1718983221.5350387,1910,0.23286074301544243
1718983407.391853,2130,0.38938184946699417
1718983487.1392837,2230,0.045587951637748925
1718983533.6523926,2290,0.3869701112388789
1718983696.468761,2470,0.42592676546204034
1718983715.3005247,2490,0.4264583768290272
1718983889.0525622,2690,0.39744202870623324
1718983962.2026165,2790,0.02590706303532908
1718983987.3754632,2830,0.14292504877452586
1718984003.53117,2850,0.21536021082518061
1718984073.035305,2930,0.5076400317458952
1718984197.9588635,3090,0.5226582782328242
1718984330.6248174,3250,0.8344566891554339
1718984341.0924044,3270,-0.5659239186056144
1718984421.9833076,3370,-0.13681576724419164
1718984587.6522481,3590,0.6580005755393252
1718984674.3182008,3710,-0.15657505046298859
1718984746.6623678,3810,0.5128173181814257
1718984798.3140533,3870,0.6275312095002212
1718984993.6073897,4110,0.4619957093856093
1718985090.724932,4230,0.9280544616942223
1718985172.847548,4330,0.788174700936416
1718985276.7219598,4470,0.2236290795922833
1718985340.1241715,4550,0.07383535178666101
1718985374.5402,4590,0.4892484389520976
1718985694.2265024,4970,-0.3298909845508987
1718985782.2541418,5070,0.8865850833134079
1718985800.0042515,5090,0.6115818604570924
1718985865.916679,5190,0.08040014637954174
1718985955.7226198,5290,0.04489920748821119
1718985992.017222,5330,0.37618166527571006
1718986123.0705237,5490,0.4622665313039386
1718986141.4347494,5510,0.8421686381935187
1718986266.8622224,5650,0.5838571553986323
1718986337.7660196,5730,0.5464438733274313
1718986495.8571532,5910,0.041696835579903
1718986620.5817652,6070,0.3950408510340191
1718986881.1474864,6390,0.43168952962480367
1718986935.9730577,6470,0.20430551382144513
1718987006.5226521,6590,-0.2769953825998638
1718987073.571534,6670,0.7018809789175198
1718987101.9279108,6710,0.11651646584081143
1718987777.8635087,7550,0.34507992417284006
1718987798.561348,7570,0.49482249093324093
1718987833.1092494,7610,0.04734411835520014
1718987911.014735,7730,-0.028335200360977253
1718988042.9432228,7910,1.0294934689447608
1718988078.2909095,7950,0.4479933053889733
1718988095.6071315,7970,0.2224454318578788
1718988146.1232474,8030,0.04169152661273223
1718988247.3222468,8150,0.8280792196381825
1718988382.5930912,8330,0.16450729943151632
1718988431.251329,8390,0.29176871894496936
1718988438.2688472,8410,-0.37570502893040963
1718988596.8935354,8610,0.7619155767699701
1718988889.6537397,8950,0.25754706675937433
1718988927.4454415,8990,0.04197289766139589
1718989161.462119,9270,0.7967474750837709
1718989255.2627325,9370,0.1381547386172104
1718989292.1895058,9410,0.4588836085802127
1718989341.9718804,9470,0.24505165191861722
1718989462.0269458,9630,0.23171142381760235
1718989563.2348986,9750,0.25944502055307606
1718989596.0060399,9790,0.2681385580049026
1718989646.2070034,9850,0.5895470367852327
1718989743.3900838,9970,0.5943369436778809
1718989827.528663,10070,0.37053121414378876
1718989981.9809737,10270,0.8586912137472797
