Wall time,Step,Value,Smoothed Value
1719072914.6268485,113,0.4876781935107586,0.5652475523667851
1719072915.4574664,114,-0.2999933425178902,0.175253355925282
1719072918.0240972,117,0.5180692024484304,0.281355507635033
1719072946.613221,152,0.6715361551520675,0.3574701126405779
1719072996.7980385,217,-0.3047247361388155,0.2020157539452307
1719072998.69531,217,-0.3533974961616472,0.0923596379357961
1719073001.6049035,222,-0.10855674607145652,0.0765042876991664
1719073009.7193313,232,0.521568432604472,0.1247900324772724
1719073026.9086328,252,0.39770418213665804,0.1585854511324979
1719073053.216269,283,0.3899591323098751,0.1902612807421732
1719073055.1961384,285,0.29722757267026345,0.2048885756788586
1719073074.9321046,314,0.26967028449455743,0.2091844837244765
1719073077.8381875,314,-0.21727563326627952,0.1733318457888732
1719073075.3803484,315,-0.18487173146132094,0.140034100566368
1719073086.596606,327,0.4335585171349222,0.161100831559137
1719073100.466182,341,-0.007962790217477839,0.1461024145360985
1719073100.5796435,343,-0.15048476512973485,0.1288637644482618
1719073098.7785928,344,-0.20978541914666032,0.1104002132729067
1719073105.1155517,354,-0.26104680242983824,0.0903043258254267
1719073109.3180714,356,0.24658728767263996,0.0990181717795919
1719073121.5108314,371,0.43265469517475974,0.1134693296534617
1719073124.6419604,373,-0.17340740229846155,0.1023717175209172
1719073122.0817506,374,-0.608059575895092,0.0707162799604344
1719073155.8070602,415,0.40142153829335747,0.0825820555941585
1719073155.9270241,416,-0.008639078963403157,0.0822684257060446
1719073169.7710383,433,0.5629194189202323,0.1050862635857397
1719073169.6479716,434,-0.4212781587137401,0.0814214871998237
1719073181.6048267,448,0.4329510491171097,0.0970252423880016
1719073184.413461,450,0.40231673359734943,0.1119849769970296
1719073191.0156574,462,0.2778194418471819,0.1176862490265782
1719073193.567926,463,-0.11655441494201502,0.1104220530670361
1719073195.637033,464,0.1779405005379716,0.1085271075970024
1719073200.0708613,471,0.4568237009009224,0.1088258723348697
1719073255.7295895,541,0.18999864441290115,0.1289007089458756
1719073306.7466342,605,1.034937297180658,0.143228026489271
1719073358.567968,669,0.45313701373150606,0.1578873475608177
1719073410.3135817,733,0.8152487275733806,0.1670235847262095
1719073460.2440896,797,0.5173914041781735,0.1815669537536055
1719073611.9832394,989,0.5813306423912947,0.1894711417486164
1719073664.2786853,1053,0.7428886160174586,0.1997234703563335
1719073759.2997904,1181,0.44057802450638806,0.1957133228166655
1719073862.366572,1309,0.22378983540458985,0.2080250929760392
1719073914.1169624,1373,0.708872888344134,0.2174903754638174
1719073964.197414,1437,0.0465811401492392,0.2218249111614343
1719074016.8889902,1501,0.3315208981244073,0.2275661650316082
1719074069.6318798,1565,0.7053591930648742,0.2383901256584475
1719074166.647327,1693,0.03801731276589915,0.2348263597385753
1719074214.6890554,1757,-0.06011947065065415,0.2387566262571255
1719074266.30053,1821,0.3665004440486166,0.237275544995299
1719074312.2102084,1885,0.296111638867501,0.2366329178023316
1719074416.6779025,2013,0.8174148942724901,0.2428363023418148
1719074519.0421605,2141,0.41058810936295476,0.2505884456536089
1719074568.7806878,2205,0.15730032093500612,0.2512116953103077
1719074669.4779396,2333,0.4211210211413936,0.2561820836569847
1719074819.931865,2525,0.2536564874304954,0.2660652866611218
1719074866.3315475,2589,-0.30481088906396137,0.2631685372012935
1719074919.4036498,2653,0.9155950322390347,0.2683811200790191
1719074962.0910313,2717,0.3056694373393163,0.2615929272469032
1719075015.460998,2781,0.7599775693504194,0.2659947239880899
1719075065.9608781,2845,0.5390006371122376,0.2692258031592967
1719075169.2027884,2973,-0.127899116998612,0.271173596436729
1719075324.014755,3165,0.17535397089019766,0.2745915681472755
1719075576.7465649,3485,0.4289364244412023,0.2756590477370046
1719075731.3381205,3677,0.20588165406485825,0.2744875018896399
1719075832.3142402,3805,0.459860710294158,0.281003090143799
1719075873.9603035,3869,-0.5555989555126706,0.2727390864869727
1719075925.1953998,3933,0.359605058447111,0.2789841000876316
1719076273.3401272,4381,0.06682171908189738,0.2802839737753165
1719076421.9531822,4573,0.5369794870426787,0.2861636597693561
1719076518.0746763,4701,-0.03313849013538844,0.281022586376758
1719076571.7180617,4765,0.7403924180153858,0.2899231894840637
1719076617.7999887,4829,0.6163211136028648,0.2874922302408123
1719076823.1579447,5085,-0.16345215874460473,0.288076156103634
1719076876.5924,5149,0.46641912057513535,0.2940463737899178
1719076928.4537435,5213,0.8776949012258655,0.2992281732187333
1719077083.367026,5405,1.1176266061265832,0.3053043840652485
1719077134.9750783,5469,0.7192431261597649,0.3078681019001266
1719077289.2691436,5661,0.40185288168148214,0.3102307112778286
1719077488.4430485,5917,0.9189756732234409,0.3147319356598437
1719077584.2592106,6045,-0.3617263309472268,0.3083059844341416
1719077684.3759065,6173,0.23645577489745484,0.3114309772623406
1719077734.4807925,6237,-0.17668366227364624,0.3103394682766748
1719077786.3411832,6301,0.23613969680663993,0.3150630117227619
1719077835.7535782,6365,0.7512856037605737,0.3150331558391405
1719077887.8924422,6429,0.5995771084549202,0.3166973617248558
1719077937.9046137,6493,-0.22520295624490105,0.3139993873002601
1719078039.3154898,6621,0.31150587634043614,0.3171528651616477
1719078140.8311167,6749,0.1649043587298089,0.3175370520853261
1719078297.3974137,6941,0.9615320908569598,0.3248176175987719
1719078349.9071126,7005,0.8104667444278943,0.32863184253257
1719078393.8390367,7069,0.4615590819001305,0.3270872601826956
1719078489.7949007,7197,0.3991197795865682,0.3226515896145171
1719078539.1568058,7261,0.3268903968046686,0.3238200368273333
1719078592.3589833,7325,0.39957833272091214,0.3272085514708806
