Wall time,Step,Value,Smoothed Value
1720065893.675786,113,0.6490770824170068,0.6490770824170068
1720065891.0491729,114,-0.2802296204465617,0.18208878952074123
1720065897.1564252,117,0.5172838849932233,0.2949452911444179
1720065923.6407099,152,0.6810724739056764,0.3929371906351189
1720065976.314349,217,-0.4442583210615466,0.22211565133780267
1720065976.7299383,217,-0.4427602885206567,0.1085001972563425
1720065981.0922432,222,-0.0920205412830355,0.07898348783611273
1720065988.9304748,232,0.4951219022303923,0.1328488387414973
1720066006.5546656,252,0.437867367407421,0.16811812883586916
1720066031.6363325,283,0.4265231118151212,0.1951428716341516
1720066035.0960655,285,0.3704901580216294,0.21189658476453677
1720066054.707764,314,0.2757850906878117,0.21751982410671733
1720066055.4177234,314,-0.1889879926680948,0.18432981658637473
1720066054.21656,315,-0.2353155413350948,0.15235785692745368
1720066066.4100926,327,0.4230067261162987,0.17169798034068728
1720066078.9967666,341,-0.0649423254624605,0.1557671364623251
1720066075.7910883,343,-0.2125580612856528,0.1323154182156685
1720066078.3845952,344,-0.184692135641162,0.11315929039291797
1720066085.0400038,354,-0.2040774710222082,0.0949096067963803
1720066089.8229396,356,0.3106676686246709,0.10675838669943111
1720066097.628018,371,0.4551816206371158,0.12507022410202298
1720066102.1232684,373,-0.0142998011783458,0.11804444200404161
1720066103.0631535,374,-0.490141322672146,0.08857603811381806
1720066133.0936308,415,0.3298165953356216,0.09983203216549383
1720066135.5804243,416,0.1672175728105126,0.10286497630732418
1720066147.4637601,433,0.6500964837971173,0.12666211466207478
1720066149.8574657,434,-0.4228605034947623,0.10353963320112654
1720066159.811399,448,0.4957053119345452,0.11952807657535124
1720066160.783637,450,0.4635439479247093,0.13313479733823064
1720066169.5063019,462,0.2761890866822255,0.13863055202701413
1720066171.0755594,463,-0.3081376946292369,0.12194120311442368
1720066173.781768,464,0.4483762897213504,0.1338107211630277
1720066175.8293295,471,0.2202441759746497,0.13687281128588927
1720066234.2167087,541,0.5115940983424712,0.14981893203635605
1720066284.0601966,605,0.8643624656539111,0.17391395748613353
1720066336.255563,669,0.3609071462671503,0.18007342159651601
1720066388.3205428,733,0.7660003749596469,0.1989407611116113
1720066438.7309535,797,0.2102450604031613,0.19929686326693843
1720066591.74986,989,0.8385270465905106,0.2190097046877047
1720066643.5106046,1053,0.5357667389907375,0.22857858717743962
1720066737.4055185,1181,0.5068691401065353,0.236818911551658
1720066840.3388712,1309,0.6609114455900591,0.24913498212411592
1720066890.7090187,1373,0.9509306638449512,0.26913500886862063
1720066941.871702,1437,0.1742151435983773,0.26647907863070774
1720066993.3835518,1501,0.187111546676161,0.2642975402666698
1720067045.9742582,1565,0.763102796781268,0.2777723403500984
1720067144.211548,1693,-0.2673520202220099,0.26329262901831896
1720067192.0237827,1757,0.1783973774196778,0.2610743623708993
1720067243.7861824,1821,0.5042769078971872,0.26732824066661365
1720067290.2901666,1885,0.6841061300171669,0.2778797417069011
1720067396.6470017,2013,0.7419146142225492,0.2894504142514955
1720067494.3970892,2141,0.8949749894268146,0.30432694150144823
1720067546.6977572,2205,0.4744909755772439,0.3084475030099077
1720067647.3231406,2333,0.7282178563401209,0.31846986911138336
1720067799.260189,2525,0.3061614347924708,0.3181800169508271
1720067843.2440348,2589,-0.3454894865399296,0.3027601433984263
1720067895.890223,2653,-0.0030912303424473,0.2957467287224261
1720067941.4591157,2717,0.3084515539041965,0.2960343413844938
1720067992.9580293,2781,0.5640645659957189,0.30202630034256983
1720068045.2096472,2845,0.2351976012747775,0.3005505428218984
1720068148.74367,2973,0.3448644784775065,0.301517431162903
1720068304.5192719,3165,0.2167017635221071,0.2996884500093323
1720068555.5996535,3485,0.5251354043874619,0.3044944533843958
1720068708.0984619,3677,0.5791549786282615,0.31028405059482256
1720068812.9625287,3805,0.5723053418950332,0.3157467028236075
1720068851.163302,3869,-0.1324228873541161,0.3065034795066052
1720068904.0597205,3933,1.026205794601091,0.3211908546102085
1720069250.495547,4381,0.3753637571030672,0.3222850044489224
1720069401.9895818,4573,1.0189029121641382,0.33621282296725097
1720069496.7290409,4701,0.5128571618330149,0.3397096134921546
1720069551.9043221,4765,1.1857214327887209,0.3562945122800882
1720069595.4145195,4829,-0.1642702184365609,0.34618662863173516
1720069803.8865101,5085,0.0312751940865565,0.34012899163555793
1720069854.4038923,5149,0.2021410010123494,0.337498945478601
1720069909.2901418,5213,1.0604306958613303,0.35115428187864933
1720070061.1343048,5405,0.7673886261594514,0.35894719261712954
1720070113.1208632,5469,0.3795134911322753,0.35932891379489523
1720070266.1951675,5661,0.3374452789088866,0.3589261896975241
1720070465.9918754,5917,0.3759012068687977,0.35923597746035457
1720070558.557894,6045,0.081195828848273,0.35420336513095224
1720070665.222488,6173,0.0591075528572537,0.34890495875951444
1720070710.8821383,6237,0.7285165048600606,0.35566704249608305
1720070765.3765213,6301,0.6172597499748054,0.3602907114948518
1720070813.819011,6365,0.1886752034305074,0.35728049923556676
1720070867.7883112,6429,0.897870548041062,0.3666917240563278
1720070916.7597544,6493,-0.028018490894097,0.35987068451913234
1720071019.5576997,6621,0.4399720851780533,0.3612449214389544
1720071118.9012887,6749,0.2588358176704294,0.3595004525453533
1720071273.3492181,6941,0.5974674253212011,0.36352574167871315
1720071328.2935886,7005,0.0767379575336261,0.3587079491721099
1720071374.5132823,7069,-0.0474196447996515,0.3519314233252101
1720071468.3108444,7197,-0.0652261117297333,0.3450170823728077
1720071517.9855247,7261,0.7048424078252036,0.3509421912131573
1720071568.98514,7325,0.1464447912106318,0.3475964448224829
1720071666.0969644,7453,0.002171443578235,0.3419807270650207
1720071714.4785726,7517,0.131105334735005,0.33857375702742687
1720071822.4235384,7645,0.578686703393416,0.3424293619723841
1720071871.713458,7709,0.316788464727779,0.3420201132026061
1720071975.2965853,7837,0.290011863333526,0.34119493954736485
1720072026.2755244,7901,0.3292495618443912,0.3410065170381321
1720072074.331054,7965,0.7525555709921927,0.3474608927161434
1720072175.88664,8093,0.8097108908717774,0.3546694505489665
1720072382.7203166,8349,0.5629467654024205,0.3578993615035589
1720072439.2220461,8413,0.6173099376616134,0.3619001983257626
1720072487.2662885,8477,0.077633462006635,0.3575396563121926
1720072540.9743276,8541,0.8385883923171964,0.3648795659623605
1720072641.7970743,8669,0.0032023268455259,0.359389908888106
1720072694.0187693,8733,0.0141848059158833,0.35417726416172673
1720072795.193183,8861,0.8287174750005586,0.3613065266543374
1720072889.9971905,8989,0.4892847768724979,0.3632195996028478
1720072942.607348,9053,0.577784691587282,0.36641121577546554
1720072992.9273787,9117,0.1054315407866082,0.36254802358999905
1720073040.711207,9181,0.5656985242841692,0.365540817082769
1720073143.4937918,9309,-0.1532479296321952,0.357934065941503
1720073191.8955278,9373,0.1635795406236055,0.355097563791873
1720073549.4602108,9821,0.5402210006506745,0.35778698657285624
1720073757.4008958,10077,0.5157817434270999,0.3600719456214773
1720073962.1656368,10333,0.6933536510385345,0.3648705351627569
1720074008.5973465,10397,0.2717979796053609,0.3635363444035789
1720074056.7696333,10461,0.4242689122276486,0.3644031852266302
1720074257.3902733,10717,0.3554342389173863,0.3642757154236301
1720074306.2278817,10781,0.0818496813304745,0.36027861499743463
1720074354.6677685,10845,0.8042461550815336,0.3665359841383665
