Wall time,Step,Value,Smoothed Value
1719095576.8647478,113,0.48449246916415656,0.5652475523667851
1719095578.6733832,114,-0.24546354652896682,0.175253355925282
1719095581.294806,117,0.4363074002196008,0.281355507635033
1719095610.0518045,152,0.5283777606779982,0.3574701126405779
1719095661.4254398,217,-0.4147648026851217,0.2020157539452307
1719095662.3583674,217,-0.34198568301093246,0.0923596379357961
1719095664.1885104,222,-0.06352558226627197,0.0765042876991664
1719095672.4262583,232,0.4956626827289309,0.1247900324772724
1719095690.3925548,252,0.4822390638715326,0.1585854511324979
1719095716.5316057,283,0.5578163230729035,0.1902612807421732
1719095716.2359784,285,0.2437280184835828,0.2048885756788586
1719095739.2019188,314,0.2970318704004157,0.2091844837244765
1719095739.9692543,314,-0.23015363917440365,0.1733318457888732
1719095739.536242,315,-0.21761939017442897,0.140034100566368
1719095751.0654426,327,0.37470390770047357,0.161100831559137
1719095761.9052963,341,-0.13268212959766634,0.1461024145360985
1719095763.0680447,343,-0.11770983034535554,0.1288637644482618
1719095761.4483473,344,-0.13920057509636505,0.1104002132729067
1719095769.0308785,354,-0.23988841160039562,0.0903043258254267
1719095773.403535,356,0.207416231854314,0.0990181717795919
1719095784.1446645,371,0.42721293011398165,0.1134693296534617
1719095787.4710639,373,-0.17910114358314988,0.1023717175209172
1719095786.2842398,374,-0.5807800550447589,0.0707162799604344
1719095819.516581,415,0.3289490558446878,0.0825820555941585
1719095820.2093165,416,0.00884377830701609,0.0822684257060446
1719095834.3361852,433,0.6348538080572365,0.1050862635857397
1719095835.2271395,434,-0.4274868886658807,0.0814214871998237
1719095846.4494598,448,0.5540004610990376,0.0970252423880016
1719095848.0899005,450,0.4157374550577153,0.1119849769970296
1719095857.0836384,462,0.2161568598137006,0.1176862490265782
1719095857.3727748,463,0.19779483003361498,0.1104220530670361
1719095859.7267642,464,0.09325601216714863,0.1085271075970024
1719095863.1168063,471,0.1399508744317094,0.1088258723348697
1719095920.1160617,541,0.21948339868984412,0.1289007089458756
1719095970.5989127,605,0.1446005764903847,0.143228026489271
1719096024.5718608,669,0.09642408545753645,0.1578873475608177
1719096072.3110602,733,0.1755310756395485,0.1670235847262095
1719096123.8837752,797,0.3834877420406546,0.1815669537536055
1719096276.0809708,989,0.14762057767972303,0.1894711417486164
1719096327.5122676,1053,0.22809231537044306,0.1997234703563335
1719096423.5159018,1181,0.2442686068516463,0.1957133228166655
1719096525.4491994,1309,0.25471399205822565,0.2080250929760392
1719096577.002472,1373,0.3382395642699817,0.2174903754638174
1719096628.6596127,1437,0.4680904762722361,0.2218249111614343
1719096680.0845346,1501,-0.062609497978934,0.2275661650316082
1719096731.1777158,1565,0.2392778744783115,0.2383901256584475
1719096829.4529016,1693,0.40405758741943165,0.2348263597385753
1719096879.2820776,1757,0.0810949473009055,0.2387566262571255
1719096928.7570503,1821,0.14687742308167162,0.237275544995299
1719096976.751228,1885,0.6103849529300001,0.2366329178023316
1719097080.5141356,2013,0.8829030296980171,0.2428363023418148
1719097179.9330318,2141,0.279107971270969,0.2505884456536089
1719097231.252492,2205,-0.023418017837860183,0.2512116953103077
1719097331.8822372,2333,0.2552300237397711,0.2561820836569847
1719097483.420673,2525,0.2043621224291272,0.2660652866611218
1719097530.173599,2589,0.3407128093503988,0.2631685372012935
1719097581.9394414,2653,0.9404035839366025,0.2683811200790191
1719097625.1295924,2717,0.042486101148262234,0.2615929272469032
1719097680.8175213,2781,0.7270970445596769,0.2659947239880899
1719097730.6864638,2845,0.615204087634118,0.2692258031592967
1719097830.5868912,2973,0.5082662638322166,0.271173596436729
1719097987.0834675,3165,0.8434478472689029,0.2745915681472755
1719098241.6159246,3485,0.677971990276391,0.2756590477370046
1719098395.8593845,3677,0.32227168981499765,0.2744875018896399
1719098495.6298225,3805,0.47825526717313305,0.281003090143799
1719098539.3035026,3869,-0.4189298183697738,0.2727390864869727
1719098589.959891,3933,0.6108327805591602,0.2789841000876316
1719098936.734437,4381,-0.027026013597807985,0.2802839737753165
1719099086.163324,4573,0.9549449278662445,0.2861636597693561
1719099181.9152555,4701,-0.12164897029654881,0.281022586376758
1719099236.3100882,4765,0.584761167326231,0.2899231894840637
1719099280.6347895,4829,0.5693007343092387,0.2874922302408123
1719099488.0752032,5085,0.32965246472376464,0.288076156103634
1719099539.4704664,5149,0.6074837112245133,0.2940463737899178
1719099591.0971787,5213,0.0914610611424237,0.2992281732187333
1719099747.305538,5405,0.8930045535677333,0.3053043840652485
1719099799.1716645,5469,0.7958845570599904,0.3078681019001266
1719099953.7868435,5661,0.07246172274853047,0.3102307112778286
1719100152.0135884,5917,0.8985192229353849,0.3147319356598437
1719100246.019456,6045,0.021942230383354522,0.3083059844341416
1719100348.9198275,6173,0.41763202503875496,0.3114309772623406
1719100397.1450207,6237,0.3247674304097139,0.3103394682766748
1719100449.8954735,6301,0.8932773350995769,0.3150630117227619
1719100498.2945917,6365,0.6468810881239779,0.3150331558391405
1719100553.6854393,6429,0.6399237625777245,0.3166973617248558
1719100600.2761734,6493,0.6468907839219407,0.3139993873002601
1719100703.4193287,6621,0.7536381052274683,0.3171528651616477
1719100803.5705016,6749,0.20617603226797965,0.3175370520853261
1719100962.3688846,6941,0.9779463112349036,0.3248176175987719
1719101012.1997805,7005,0.12196365960325228,0.32863184253257
1719101057.8320582,7069,0.48672796505508586,0.3270872601826956
1719101154.5611775,7197,0.2567068072148818,0.3226515896145171
1719101201.9757771,7261,0.5307130451703426,0.3238200368273333
1719101254.0466425,7325,0.2794608445262434,0.3272085514708806
1719101349.9898555,7453,0.6623391846264923,0.3287467812895715
1719101402.5764768,7517,0.875456950745749,0.3315421226330138
1719101505.2605896,7645,0.14284115454383484,0.333143112837693
1719101556.4762025,7709,0.06804034562068872,0.3351245557273223
1719101660.7807786,7837,0.4662008377289446,0.3391262248369946
1719101709.2171204,7901,0.12245679269592458,0.3417793362997983
1719101760.9592638,7965,0.35087402857532324,0.3451654303983932
1719101862.417077,8093,0.4018729548414528,0.3468324623827259
1719102069.0642135,8349,0.8545223253705025,0.3474159594397629
1719102121.5321543,8413,0.6297697890721001,0.3502484811870017
1719102172.7397199,8477,0.15954658452579296,0.3531799298547092
1719102224.9928544,8541,0.6661172982324861,0.3565816845373802
1719102325.255876,8669,0.7077582565573737,0.3587091664967657
1719102377.1790845,8733,0.32225898007778464,0.3570469426987225
1719102480.5492356,8861,0.5853376629868188,0.3594347587640878
1719102575.8768508,8989,0.5199174966367619,0.3621959272082448
1719102627.698743,9053,0.553280717062123,0.3656463131658548
1719102677.3025029,9117,0.4804699834400288,0.3680650078071635
1719102725.9238498,9181,0.7186885825597358,0.3716983974093786
1719102828.6225479,9309,0.14573831705395124,0.3701841701327908
1719102877.495147,9373,0.42094248246176846,0.3677068116466904
1719103235.7459426,9821,0.8328720339063738,0.3723830065013087
1719103442.8731627,10077,0.08357061960792234,0.3739805901971075
1719103645.1218302,10333,0.8596356929943754,0.3750850481210644
1719103693.1208735,10397,0.3560500410465811,0.3698654787903837
1719103743.6982856,10461,0.1215584920394921,0.3702405599339629
1719103944.0310676,10717,0.5957426564205432,0.3716792797043147
1719103989.0678484,10781,0.820241576878213,0.3714151668442889
1719104038.9486668,10845,-0.0361973819159182,0.370928033706455
1719104091.2163372,10909,-0.057224021868467534,0.3718490312674674
1719104244.7979298,11101,0.8146595824630105,0.3718233633616104
1719104292.3821626,11165,0.17488273244047225,0.3714881945264034
1719104390.0477588,11293,0.2865877411500899,0.3697761459654637
1719104440.100164,11357,0.92369991573478,0.3716089689905643
1719104489.9414017,11421,0.507915076708549,0.3734977158594417
1719104591.1258938,11549,0.6842341381436503,0.3752227655035109
1719104640.3688374,11613,0.47051478661063617,0.3775645410865946
1719104695.0715065,11677,0.7765750302537224,0.3802375780515941
1719104789.114936,11805,0.5926057531889892,0.3818183288340546
1719104838.8264663,11869,0.9143120453304747,0.3837895924399811
1719104888.5147018,11933,0.37104704811489175,0.3882066911186777
1719104937.6057608,11997,0.4440185839578348,0.3864818011846443
1719104988.614878,12061,0.4301658398890321,0.3881862665858698
1719105040.489871,12125,0.10473933512281386,0.3878107058682034
1719105194.6959443,12317,0.6580324918943576,0.3912857176217025
1719105240.1250277,12381,0.44889995851894715,0.387355502346227
1719105337.1210034,12509,-0.167904355744243,0.3855034110732901
1719105542.0604098,12765,0.275698536723203,0.3902106576549054
1719105591.1149979,12829,0.2545820965162571,0.3914467765986731
1719105693.516241,12957,0.740048545738841,0.3948768384123029
1719105795.7998714,13085,0.6013172229568633,0.3967481513338323
1719105846.6353068,13149,0.7249973956135345,0.398748829293725
