Wall time,Step,Value
1718830152.0636268,63,0.38767936258132907
1718830166.5933037,94,0.5537202498361867
1718830210.0096998,203,0.6108498150148924
1718830212.2064185,205,0.2623787950405735
1718830231.4241147,255,0.2932316160995745
1718830232.3057806,256,-0.5058670146291848
1718830237.428124,271,0.24143176827994825
1718830239.9510362,280,0.42226446147785124
1718830243.4555473,288,-0.03488324128901264
1718830246.2897253,296,0.1842696359266948
1718830246.5834973,297,-0.3722091206379968
1718830266.8842237,345,0.4307872015104883
1718830277.6843898,373,0.48086107930126865
1718830279.8493557,374,-0.9249271787942652
1718830281.4045637,378,0.09358006108849118
1718830281.8166497,379,-0.08129075372338329
1718830280.1293123,380,-0.592041001982962
1718830314.311685,460,0.562554352130496
1718830367.6419194,588,0.5121633371141001
1718830372.7074792,601,0.32782014500163514
1718830385.0523531,633,0.513123065578401
1718830383.9028163,634,-0.494562377382762
1718830399.6242912,669,0.5058679324855054
1718830435.2845557,756,0.5979481950682103
1718830433.5077765,757,-0.34961629266559735
1718830479.8227324,868,0.5235361559910179
1718830483.3320065,873,0.2069246515014009
1718830494.7772431,903,0.5653431558730131
1718830493.9781919,904,-0.26404459634844746
1718830511.712791,943,0.4343118899604337
1718830515.7662766,953,0.44456853574089217
1718830513.8073468,954,-0.04353095266269874
1718830515.5927665,955,-0.2103226584192318
1718830523.3851542,972,0.6462922464382912
1718830533.8581,1000,0.06393582534734643
1718830585.9564846,1128,0.7713051172414671
1718830632.9878619,1256,0.18824045017107927
1718830685.8091326,1384,0.794112917994457
1718830738.9452448,1512,0.18818955425465878
1718830781.1233606,1640,0.13797261674868133
1718830831.4168143,1768,0.19970126152241918
1718830880.6144648,1896,0.32933057688255296
1718830932.7060673,2024,0.6771037916857976
1718830981.5003605,2152,0.1570447251839452
1718831034.7502372,2280,0.26681994768478834
1718831085.3874278,2408,0.20259994448156027
1718831135.566552,2536,0.049706316504575576
1718831188.4629817,2664,0.6428308102718803
1718831242.1284454,2792,0.9658901247571323
1718831288.6609106,2920,-0.35180803288167534
1718831340.0040126,3048,0.047775448623897265
1718831386.253694,3176,-0.061552073432825816
1718831434.3619528,3304,0.14047998420458918
1718831487.2122507,3432,0.6974565076855934
1718831536.9657967,3560,0.7083552349735349
1718831590.8120792,3688,0.20170764861905688
1718831636.067143,3816,0.26591136788724345
1718831685.0504022,3944,0.7864416832081438
1718831730.3339636,4072,0.16562625766828365
1718831780.9091802,4200,0.3810470051311743
1718831832.0448945,4328,0.054271954757806884
1718831882.7243996,4456,0.16480485837756031
1718831930.2239509,4584,0.016392082420338294
1718831976.7508872,4712,0.18560113399245137
1718832028.4094822,4840,0.9073110630575849
1718832080.5385566,4968,0.6807064054535619
1718832132.0784562,5096,-0.21129880041627347
1718832181.7346025,5224,0.7113181330572078
1718832233.5618956,5352,-0.09873089916883915
1718832284.6348996,5480,0.4359027288843911
1718832336.2965388,5608,0.47661794149528836
1718832388.8868332,5736,0.4097426630131493
1718832441.965555,5864,0.4923799286778515
1718832489.8295896,5992,0.4055837631440897
1718832543.3044953,6120,0.29227704250230835
1718832596.7192879,6248,0.25350058364073724
1718832641.2267473,6376,-0.4604453257773513
1718832693.888777,6504,0.6680448614473948
1718832746.3861544,6632,0.5804238886063589
1718832799.856332,6760,0.20279330159489783
1718832850.8276412,6888,0.08221010153790309
1718832897.1137338,7016,-0.37602792155430326
1718832945.305252,7144,0.28870215796472054
1718832991.428878,7272,0.026676220563229935
1718833034.8477871,7400,-0.1717469512086518
1718833088.014561,7528,0.5325153520199211
1718833138.505406,7656,0.4798972961261774
1718833190.1503952,7784,0.1447223688802115
1718833240.964726,7912,0.13602889162862009
1718833289.328242,8040,0.34110815775054903
1718833342.1173146,8168,-0.007192427046654237
1718833393.8530312,8296,0.027105346233950778
1718833445.8335123,8424,0.7130967681385525
1718833496.850525,8552,0.9179923963276677
1718833549.137287,8680,0.47986357293915605
1718833596.595724,8808,0.2611755636001273
1718833645.5461812,8936,0.7745051941917469
1718833697.7040935,9064,-0.01656206569477575
1718833744.9002593,9192,0.04967109709541462
1718833796.3906133,9320,-0.04167129743384412
1718833847.7168536,9448,0.2562395102890891
1718833898.4631307,9576,-0.03340965711711946
1718833951.8241272,9704,0.45629467074111885
1718834001.9623413,9832,0.09512970549908295
1718834054.4159775,9960,0.42510207682457746
1718834106.3611002,10088,0.14659454458177168
1718834159.1950424,10216,0.5411898897774372
1718834209.3626814,10344,0.4881466748036798
1718834261.6801584,10472,0.7949918639858591
1718834314.7595592,10600,0.9014014710750231
1718834365.8864355,10728,-0.0975681506520173
1718834418.9213362,10856,0.05490951850053749
1718834470.0179267,10984,0.3927452810350235
1718834521.1726859,11112,-0.028325366982053735
1718834576.0264652,11240,0.32464981014700023
1718834620.550645,11368,-0.09956599251284864
1718834671.2755096,11496,0.4671440987003199
1718834724.0524487,11624,0.7243305519628069
1718834772.0615866,11752,0.6747242399376296
1718834822.5022633,11880,0.3981101652961877
